"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000225880",44.0724564369265,-0.0888130141721254,0.287920900038375,-0.308463241676058,0.757729866336596,0.894038469178494
"ENSG00000228794",324.056686676253,-0.060807910851588,0.118016652064422,-0.515248566942866,0.606379334827977,0.80858627616448
"ENSG00000187634",15.7777935630648,-0.733057339598179,0.516947006519566,-1.41805123224064,0.156175807772669,0.389470205828318
"ENSG00000188976",1429.7420811212,-0.209989425262059,0.0725161033283855,-2.89576267372134,0.00378238331022027,0.026695547542855
"ENSG00000187961",325.475806182406,-0.214757391061062,0.120758463043755,-1.77840447491657,0.0753374482655201,0.248935745995773
"ENSG00000187583",500.025513011825,-0.508530155917927,0.0942699081419775,-5.39440597684727,6.87506155575207e-08,1.87408394375928e-06
"ENSG00000187642",110.060387802609,-0.358834444392917,0.182081539767691,-1.9707348963038,0.0487542068212296,0.184771178086871
"ENSG00000272512",86.3303004768945,-1.27487797123231,0.25205490403514,-5.05793757956234,4.2381510383845e-07,1.00052237792179e-05
"ENSG00000188290",196.842236063496,-0.27827122814885,0.137298619041526,-2.02675911885673,0.0426870531871499,0.168815531206662
"ENSG00000187608",349.646861345185,0.261378764035325,0.11429746499407,2.28682905652269,0.0222058027900414,0.104697155140092
"ENSG00000188157",20871.2885730701,-0.0140036791458567,0.0487783336761128,-0.287088100197125,0.774044863509439,0.902423474228449
"ENSG00000217801",156.078416281589,0.013046621237267,0.164320800563984,0.0793972594612987,0.936716648394964,0.976281775522868
"ENSG00000273443",21.5723706543043,-0.26322069967015,0.428145375098418,-0.61479281332805,0.538691556002347,0.764611654662085
