"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169962",54.3487163291116,-0.252403236014851,0.257709834980019,-0.9794086284461,0.327378115466621,0.592282661598999
"ENSG00000107404",3990.57689961553,0.234052767048776,0.0532301935054873,4.39699260203983,1.09761084535797e-05,0.000182320284013455
"ENSG00000162576",138.014646537849,0.0087862330100075,0.164780829127334,0.0533207233908136,0.957476368809118,0.984330253839279
"ENSG00000175756",4189.8158942918,0.033859288866749,0.0534124054915185,0.633921811893038,0.526131850035632,0.754380503972096
"ENSG00000221978",1306.26336730508,-0.194530599468968,0.0714651237854614,-2.7220354372148,0.00648811846460206,0.0409812632914409
"ENSG00000224870",379.262104295946,-0.0414670661835535,0.104963282266846,-0.395062590345954,0.692796696517164,0.859654372897405
"ENSG00000242485",1729.39621743361,0.0089769626916663,0.0597061679750575,0.150352350454252,0.880486632668502,0.953609769886591
"ENSG00000272455",82.869450757834,-0.484888895290376,0.218905757373972,-2.21505775410926,0.026756100628539,0.119966832506043
"ENSG00000235098",21.7068033655559,0.779522642068062,0.41484051728672,1.87908993838538,0.0602322137555555,0.213756910743587
"ENSG00000225285",44.2148424872934,0.713267012109148,0.306809605783074,2.32478709487817,0.0200833474046898,0.096859570687659
"ENSG00000179403",3380.09394173055,0.123397029285035,0.0672036954255592,1.83616434339865,0.0663333544274688,0.227875387904137
"ENSG00000215915",259.139694178278,-0.154859229475851,0.122182402454324,-1.26744298986708,0.204996936309817,0.456295298814026
"ENSG00000160072",2401.81475985081,-0.0900625640008816,0.0555033919526802,-1.62264973062664,0.104664303144302,0.305828695533313
"ENSG00000197785",1919.72121116623,-0.105775806240761,0.0622483804240707,-1.69925394877998,0.0892713453894338,0.277203634937134
"ENSG00000205090",48.9953592066754,-0.044251746173846,0.288496569198807,-0.153387426050642,0.878092760106886,0.952652013347399
"ENSG00000160075",4871.9976157142,0.0334112884406063,0.0488536789394244,0.683905269079823,0.494034986599819,0.733812121890491
"ENSG00000215014",31.3579183223196,-0.358482098610256,0.340399867669754,-1.05312055807861,0.292285741860614,0.557524628416633
"ENSG00000228594",399.396579251727,0.50951169475871,0.105967284427938,4.80819809160249,1.52296814806566e-06,3.15104477142788e-05
"ENSG00000272106",61.0373502994224,0.164705642279604,0.247892654700872,0.664423245934221,0.506419458822846,0.742702541541583
"ENSG00000197530",747.127165965705,0.0980034555559369,0.0934545776231447,1.04867474711764,0.294327840636992,0.558766726838279
"ENSG00000248333",1158.82315217668,-0.0419183949302118,0.067948842715134,-0.616911094511922,0.53729336855932,0.76223628975111
"ENSG00000189339",1333.31506436764,0.269628688697209,0.0672451649320955,4.00963681135263,6.08122107540635e-05,0.00082540897343007
"ENSG00000269737",36.0106711181597,0.191310777862197,0.317654662175363,0.602260255058316,0.547000912548673,0.76960187583305
"ENSG00000269227",15.7711177251583,0.0883425084303839,0.468246812649752,0.188666545171903,0.85035417372724,0.940446206740838
"ENSG00000008128",186.671663233465,-0.341475768823315,0.144260573959361,-2.36707618340344,0.017929241737379,0.0890763403142344
"ENSG00000268575",134.929100725809,0.299447146377364,0.174580615672,1.71523708531285,0.0863017681494611,0.270587484747509
"ENSG00000227775",243.787210381525,0.22596705380721,0.128419671852106,1.75959843650312,0.0784759168230171,0.255089790927005
